title,company,industry,city,state,website
Data Scientist,sovrn,Media,Boulder,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1327&ao=8095&s=58&guid=0000015ed69f32ada5978832f9d7762d&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839311797&jobListingId=2540412216
Data Scientist,Point72,Finance,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1328&ao=135777&s=58&guid=0000015ed69f32ada5978832f9d7762d&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839311797&jobListingId=2535244908
Data Scientist,Converseon,Media,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1329&ao=4120&s=58&guid=0000015ed69f32ada5978832f9d7762d&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839311797&jobListingId=2535398025
Data Scientist,CALIBRE Systems,Information Technology,Alexandria,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=1330&ao=4011&s=58&guid=0000015ed69f32ada5978832f9d7762d&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839311797&jobListingId=2326461133
Data Scientist,Purdue University,Education,WestLafayette,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=1401&ao=3839&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542199&jobListingId=2514530210
Data Scientist,Uncommon,Information Technology,SantaMonica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1402&ao=254291&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542200&jobListingId=2545294320
Data Scientist,Kronos Incorporated,Information Technology,Lowell,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1403&ao=134072&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542201&jobListingId=2542114955
2018 Summer Data Science Intern,IM Flash Technologies,Manufacturing,Lehi,UT,https://www.glassdoor.com/partner/jobListing.htm?pos=1404&ao=225505&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542202&jobListingId=2545255524
Data Scientist,Petco,Retail,SanDiego,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1405&ao=3839&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542203&jobListingId=2457444871
Creative Effectiveness Data Scientist,Google,Information Technology,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1406&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542204&jobListingId=2538423432
Data Scientist,NCR,Information Technology,Duluth,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=1407&ao=3839&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542205&jobListingId=2519613052
Sr Risk Data Scientist,Wish,Retail,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1408&ao=136208&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542206&jobListingId=2518356780
Data Scientist,Alternate Communications International,Telecommunications,BaskingRidge,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=1409&ao=4322&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542207&jobListingId=2260721464
Data Scientist,Advantage SCI,Government,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=1410&ao=3949&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542208&jobListingId=2499287932
Data Scientist,Adept Solutions,Information Technology,Norwalk,CT,https://www.glassdoor.com/partner/jobListing.htm?pos=1411&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542209&jobListingId=2546114189
Data Scientist,a2z Development Center,NA,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1412&ao=4008&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542210&jobListingId=2500518603
Data Scientist,Countr NY,NA,York,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1413&ao=4120&tgt=APPLY_START&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&aa=1&ea=1&cb=1506839542211&jobListingId=1977613352
Data Scientist,Rocket Wagon,Business Services,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1414&ao=85944&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542212&jobListingId=2220273421
Data Scientist,Skillz,Information Technology,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1415&ao=8095&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542213&jobListingId=2489742228
Data Scientist,Discovery Communications,Media,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1416&ao=52448&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542214&jobListingId=2487898932
Data Scientist  Periscope,McKinsey amp Company,Business Services,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1417&ao=133874&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542215&jobListingId=2523397528
Senior Data Scientist,Rovercom,Consumer Services,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1418&ao=165717&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542216&jobListingId=2424705264
Data Scientist,Sun Life,Insurance,Waterloo,SC,https://www.glassdoor.com/partner/jobListing.htm?pos=1419&ao=182759&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542217&jobListingId=2538599350
Data Scientist,Trax Technologies,Transportation amp Logistics,Scottsdale,AZ,https://www.glassdoor.com/partner/jobListing.htm?pos=1420&ao=66506&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542218&jobListingId=2351183800
Data Scientist,VideoAmp,Business Services,SantaMonica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1421&ao=85944&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542219&jobListingId=2490652927
Data Scientist,Ciber,Information Technology,Framingham,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1422&ao=173064&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542220&jobListingId=2549584150
Data Scientist,BAE Systems USA,Aerospace amp Defense,Aurora,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1423&ao=25074&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542220&jobListingId=2549385079
Data Scientist,WideOrbit,Information Technology,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1424&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542221&jobListingId=2475778278
Data Scientist,Zimmerman Advertising,Business Services,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1427&ao=133077&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542224&jobListingId=2505572449
Data Scientist,Gannett,Media,McLean,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=1428&ao=134041&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542225&jobListingId=2546010206
Data Scientist,Tesco,Retail,Shire,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1429&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=&ast=O&vt=w&slr=true&rtp=0&cb=1506839542226&jobListingId=2549407354
Data Scientist,Purdue University,Education,WestLafayette,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=1401&ao=3839&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542228&jobListingId=2514530210
Data Scientist,Uncommon,Information Technology,SantaMonica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1402&ao=254291&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542228&jobListingId=2545294320
Data Scientist,Kronos Incorporated,Information Technology,Lowell,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1403&ao=134072&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2542114955
2018 Summer Data Science Intern,IM Flash Technologies,Manufacturing,Lehi,UT,https://www.glassdoor.com/partner/jobListing.htm?pos=1404&ao=225505&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2545255524
Data Scientist,Petco,Retail,SanDiego,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1405&ao=3839&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2457444871
Creative Effectiveness Data Scientist,Google,Information Technology,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1406&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2538423432
Data Scientist,NCR,Information Technology,Duluth,GA,https://www.glassdoor.com/partner/jobListing.htm?pos=1407&ao=3839&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2519613052
Sr Risk Data Scientist,Wish,Retail,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1408&ao=136208&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2518356780
Data Scientist,Alternate Communications International,Telecommunications,BaskingRidge,NJ,https://www.glassdoor.com/partner/jobListing.htm?pos=1409&ao=4322&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2260721464
Data Scientist,Advantage SCI,Government,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=1410&ao=3949&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2499287932
Data Scientist,Adept Solutions,Information Technology,Norwalk,CT,https://www.glassdoor.com/partner/jobListing.htm?pos=1411&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2546114189
Data Scientist,a2z Development Center,NA,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1412&ao=4008&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2500518603
Data Scientist,Rocket Wagon,Business Services,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1414&ao=85944&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2220273421
Data Scientist,Skillz,Information Technology,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1415&ao=8095&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2489742228
Data Scientist,Discovery Communications,Media,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1416&ao=52448&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2487898932
Data Scientist  Periscope,McKinsey amp Company,Business Services,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1417&ao=133874&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2523397528
Senior Data Scientist,Rovercom,Consumer Services,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1418&ao=165717&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2424705264
Data Scientist,Sun Life,Insurance,Waterloo,SC,https://www.glassdoor.com/partner/jobListing.htm?pos=1419&ao=182759&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2538599350
Data Scientist,Trax Technologies,Transportation amp Logistics,Scottsdale,AZ,https://www.glassdoor.com/partner/jobListing.htm?pos=1420&ao=66506&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2351183800
Data Scientist,VideoAmp,Business Services,SantaMonica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1421&ao=85944&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2490652927
Data Scientist,Ciber,Information Technology,Framingham,MA,https://www.glassdoor.com/partner/jobListing.htm?pos=1422&ao=173064&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542229&jobListingId=2549584150
Data Scientist,BAE Systems USA,Aerospace amp Defense,Aurora,CO,https://www.glassdoor.com/partner/jobListing.htm?pos=1423&ao=25074&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2549385079
Data Scientist,WideOrbit,Information Technology,Bellevue,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1424&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2475778278
Data Scientist,REX Real Estate Exchange,Real Estate,WoodlandHills,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1425&ao=4341&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2492001050
Data Scientist,Zimmerman Advertising,Business Services,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1427&ao=133077&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2505572449
Data Scientist,Gannett,Media,McLean,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=1428&ao=134041&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2546010206
Data Scientist,Tesco,Retail,Shire,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1429&ao=4120&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2549407354
Data Scientist,Davis Innovators,NA,RedwoodCity,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1430&ao=4341&s=58&guid=0000015ed6a2b7ec89a6743d068b5b57&src=GD_JOB_AD&vt=w&rtp=0&cb=1506839542230&jobListingId=2261926536
Data Scientist,Apria Healthcare,Health Care,LakeForest,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1502&ao=232780&s=58&guid=0000015ed6a62c54b3669634d3596cf7&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839768778&jobListingId=2520410590
EntryLevel Data Scientist,IBM,NA,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1503&ao=140152&s=58&guid=0000015ed6a62c54b3669634d3596cf7&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839768779&jobListingId=2524232609
Data Scientist,Ameriinfo,Retail,Evansville,IN,https://www.glassdoor.com/partner/jobListing.htm?pos=1504&ao=83255&s=58&guid=0000015ed6a62c54b3669634d3596cf7&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839768780&jobListingId=2547751241
Data Scientist,GE Digital,Information Technology,SanRamon,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1505&ao=133822&s=58&guid=0000015ed6a62c54b3669634d3596cf7&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839768781&jobListingId=2549168745
Data Scientist,International Software Systems,Information Technology,Greenbelt,MD,https://www.glassdoor.com/partner/jobListing.htm?pos=1601&ao=4120&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791875&jobListingId=2548823643
Data Scientist,Boston Scientific,Manufacturing,MapleGrove,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=1602&ao=136118&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791876&jobListingId=2547284247
Data Scientist,Talent Logic Singapore,Business Services,Sunnyvale,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1604&ao=4120&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791878&jobListingId=2524504321
Data Scientist,Apria Healthcare,Health Care,LakeForest,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1606&ao=232780&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791880&jobListingId=2520410590
Data Scientist,Zimmerman Advertising,Business Services,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1607&ao=133077&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791881&jobListingId=2505572449
Data Scientist,Zimmerman Advertising,Business Services,Dallas,TX,https://www.glassdoor.com/partner/jobListing.htm?pos=1607&ao=133077&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791882&jobListingId=2505572449
Data Scientist,Citi,Finance,LongIslandCity,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1608&ao=3839&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791883&jobListingId=2437600629
Data Scientist,SAIC,Information Technology,Alexandria,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=1609&ao=173064&s=58&guid=0000015ed6a6850ca9fa3aff6a11b960&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839791885&jobListingId=2548805071
Data Scientist,Conversant,Business Services,Chicago,IL,https://www.glassdoor.com/partner/jobListing.htm?pos=1701&ao=135169&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841928&jobListingId=2440899536
Data Scientist,Applied Materials,Manufacturing,SantaClara,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1703&ao=55774&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841931&jobListingId=2545050789
Services Data Scientist,Agilent Technologies,Biotech amp Pharmaceuticals,Wilmington,DE,https://www.glassdoor.com/partner/jobListing.htm?pos=1704&ao=211057&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841932&jobListingId=2492920092
Process Data Scientist,3M,Manufacturing,Woodbury,MN,https://www.glassdoor.com/partner/jobListing.htm?pos=1705&ao=55774&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841934&jobListingId=2515666133
Data Scientist,ManTech,Information Technology,Reston,VA,https://www.glassdoor.com/partner/jobListing.htm?pos=1706&ao=4465&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841935&jobListingId=2501657936
Data Scientist,7Park Data,Business Services,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1707&ao=136348&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841936&jobListingId=2511310196
Data Scientist,HelloFresh,Consumer Services,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1708&ao=211113&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841937&jobListingId=2548168296
Data Scientist,HelloFresh,Consumer Services,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1708&ao=211113&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841938&jobListingId=2548168296
Data Scientist ModelingForecasting,Twitter,Information Technology,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1709&ao=4120&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841938&jobListingId=2541439161
Data Scientist ModelingForecasting,Twitter,Information Technology,SanFrancisco,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1709&ao=4120&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841939&jobListingId=2541439161
Data Scientist,Macy039s,Retail,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1710&ao=138765&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841940&jobListingId=2500472387
Data Scientist,PulsePoint,Information Technology,NewYork,NY,https://www.glassdoor.com/partner/jobListing.htm?pos=1711&ao=8095&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841941&jobListingId=2375537964
Data Scientist,Hulu,Media,SantaMonica,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1712&ao=133794&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841942&jobListingId=2548758119
Data Scientist,Focus Capital Markets,NA,Greenwich,CT,https://www.glassdoor.com/partner/jobListing.htm?pos=1713&ao=83255&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841943&jobListingId=2510622751
Data Scientist,Robert Bosch,Information Technology,PaloAlto,CA,https://www.glassdoor.com/partner/jobListing.htm?pos=1714&ao=55774&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841944&jobListingId=2516968461
Data Scientist,AmerisourceBergen,Biotech amp Pharmaceuticals,Chesterbrook,PA,https://www.glassdoor.com/partner/jobListing.htm?pos=1715&ao=133599&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841946&jobListingId=2544741915
Data Scientist,American Institutes for Research,NonProfit,Washington,DC,https://www.glassdoor.com/partner/jobListing.htm?pos=1716&ao=179213&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841947&jobListingId=2518332412
Data Scientist,Conversica,Information Technology,Seattle,WA,https://www.glassdoor.com/partner/jobListing.htm?pos=1717&ao=66506&s=58&guid=0000015ed6a7483da220363880a472ca&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&rtp=0&cb=1506839841949&jobListingId=2495457893
